id,rodent_survey_id,rodent_species_id,weight,recapture,species_code,genus,species,family,site_id,start_date,end_date,quadrat,weather,notes,num_traps
171971,825,112,24,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,1,NA,NA,49
171972,825,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,1,NA,NA,49
171973,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171974,826,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171975,826,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171976,826,112,16,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171977,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171978,826,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171979,826,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171980,826,112,21,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171981,826,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171982,826,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171983,826,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171984,826,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171985,826,112,13,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171986,826,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171987,826,117,92,0,NEAL,Neotoma,albigula,Muridae,6,2018-08-15,2018-08-16,2,NA,NA,49
171988,826,112,15,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171989,826,112,16,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171990,826,115,28,0,DIME,Dipodomys,merriami,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171991,826,115,45,0,DIME,Dipodomys,merriami,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171992,826,112,17,1,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171993,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171994,826,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171995,826,115,37,0,DIME,Dipodomys,merriami,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171996,826,115,36,1,DIME,Dipodomys,merriami,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171997,826,112,23,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171998,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
171999,826,112,22,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172000,826,112,22,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172001,826,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172002,826,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172003,826,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172004,826,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172005,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172006,826,112,19,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172007,826,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172008,826,115,42,0,DIME,Dipodomys,merriami,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172009,826,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172010,826,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172012,826,112,20,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172013,826,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,6,2018-08-15,2018-08-16,2,NA,NA,49
172014,827,110,33,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172015,827,119,12,1,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172016,827,112,16,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172017,827,110,26,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172018,827,112,6,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172019,827,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172020,827,119,12,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172021,827,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172022,827,112,7,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172023,827,110,23,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172024,827,119,13,1,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172025,827,119,12,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172027,827,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172028,827,110,16,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172029,827,117,139,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172030,827,119,8,1,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172031,827,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172032,827,119,13,1,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172033,827,110,22,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172034,827,119,12,1,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172035,827,110,28,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172036,827,110,26,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172037,827,110,26,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172038,827,119,14,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172039,827,112,8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172040,827,117,149,1,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172041,827,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172042,827,117,114,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172043,827,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172044,827,119,11,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172045,827,110,33,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172046,827,117,113,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172047,827,110,24,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172048,827,117,134,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172049,827,117,105,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172050,827,110,38,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172051,827,110,20,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172052,827,117,156,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172053,827,112,16,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172054,827,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172055,827,117,137,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172056,827,117,67,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,1,NA,NA,49
172057,827,110,22,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172058,827,119,13,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172059,827,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,1,NA,NA,49
172060,828,119,10,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172061,828,110,10,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172062,828,112,12,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172063,828,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172064,828,110,15,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172065,828,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172066,828,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172067,828,117,194,1,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172068,828,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172069,828,110,10,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172070,828,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172071,828,110,12,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172072,828,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172073,828,117,160,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172074,828,112,13,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172075,828,110,28,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172076,828,115,37,1,DIME,Dipodomys,merriami,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172077,828,115,24,1,DIME,Dipodomys,merriami,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172078,828,110,20,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172079,828,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172080,828,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172081,828,112,8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172083,828,110,20,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172084,828,112,11,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172085,828,119,12,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172086,828,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172087,828,119,14,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172088,828,115,22,0,DIME,Dipodomys,merriami,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172089,828,110,24,1,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172090,828,110,11,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172091,828,117,14,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172092,828,111,15,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172093,828,117,144,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172094,828,111,10,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172095,828,111,10,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172096,828,111,13,0,CHIN,Chaetodipus,intermedius,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172097,828,109,87,0,AMHA,Ammospermohilus,harrisi,Sciuridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172098,828,112,7,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172099,828,110,17,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172100,828,117,75,0,NEAL,Neotoma,albigula,Muridae,4,2018-08-28,2018-08-29,2,NA,NA,49
172101,828,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172102,828,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172103,828,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172104,828,119,11,0,PEAM,Perognathus,amplus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172105,828,110,20,0,CHBA,Chaetodipus,baileyi,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172106,828,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,4,2018-08-28,2018-08-29,2,NA,NA,49
172107,829,111,12,1,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172108,829,111,13,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172109,829,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172110,829,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172111,829,111,13,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172112,829,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172113,829,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172114,829,117,192,0,NEAL,Neotoma,albigula,Muridae,10,2018-08-23,2018-08-24,1,NA,NA,49
172115,829,111,10,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172116,829,117,70,1,NEAL,Neotoma,albigula,Muridae,10,2018-08-23,2018-08-24,1,NA,NA,49
172117,829,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172118,829,110,28,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172119,829,110,19,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172120,829,110,18,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172121,829,110,33,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172122,829,110,24,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172123,829,110,18,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172124,829,111,12,1,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172125,829,111,17,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172126,829,111,11,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172127,829,110,17,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172128,829,111,11,1,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172129,829,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172130,829,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172131,829,111,10,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172132,829,117,170,0,NEAL,Neotoma,albigula,Muridae,10,2018-08-23,2018-08-24,1,NA,NA,49
172134,829,120,20,0,PEER,Peromyscus,eremicus,Muridae,10,2018-08-23,2018-08-24,1,NA,NA,49
172135,829,120,15,0,PEER,Peromyscus,eremicus,Muridae,10,2018-08-23,2018-08-24,1,NA,NA,49
172136,829,111,10,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172137,829,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172138,829,110,19,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172139,829,110,22,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172140,829,110,21,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,1,NA,NA,49
172141,830,111,12,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172142,830,112,8,0,CHPE,Chaetodipus,penicillatus,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172143,830,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172144,830,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172145,830,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172146,830,117,42,0,NEAL,Neotoma,albigula,Muridae,10,2018-08-23,2018-08-24,2,NA,NA,49
172147,830,110,26,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172148,830,110,25,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172149,830,110,27,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172150,830,110,29,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172151,830,110,30,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172152,830,110,17,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172153,830,110,24,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172154,830,120,21,0,PEER,Peromyscus,eremicus,Muridae,10,2018-08-23,2018-08-24,2,NA,NA,49
172155,830,110,18,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172156,830,110,45,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172157,830,110,30,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172158,830,110,26,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172159,830,110,33,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172160,830,110,21,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172161,830,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172162,830,110,30,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172163,830,110,22,1,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172164,830,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172165,830,110,27,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172166,830,110,23,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172167,830,120,20,0,PEER,Peromyscus,eremicus,Muridae,10,2018-08-23,2018-08-24,2,NA,NA,49
172168,830,110,15,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172169,830,110,26,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172170,830,110,25,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172171,830,110,22,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172172,830,112,10,0,CHPE,Chaetodipus,penicillatus,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172173,830,110,30,0,CHBA,Chaetodipus,baileyi,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172174,830,111,13,0,CHIN,Chaetodipus,intermedius,Heteromyid,10,2018-08-23,2018-08-24,2,NA,NA,49
172175,831,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172176,831,112,NA,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172177,831,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172178,831,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172179,831,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172180,831,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172181,831,112,15,1,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172182,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172183,831,112,14,1,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172184,831,110,31,0,CHBA,Chaetodipus,baileyi,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172185,831,112,19,1,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172186,831,112,21,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172187,831,112,NA,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172188,831,112,18,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172189,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172190,831,112,12,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172191,831,112,17,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172192,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172193,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172194,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172195,831,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172196,831,112,14,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172197,831,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172198,831,115,38,0,DIME,Dipodomys,merriami,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172199,831,112,9,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
172200,831,112,15,0,CHPE,Chaetodipus,penicillatus,Heteromyid,16,2018-09-06,2018-09-07,1,NA,NA,49
