month,day,year,plot,period,treatment,species,weight,scientific_name,taxa,common_name,avg_weight_g,effort
5,26,2011,12,394,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,26,2011,12,394,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,12,394,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,12,394,control,DM,30,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,26,2011,12,394,control,DM,36,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,26,2011,17,394,control,DM,57,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,26,2011,17,394,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,17,394,control,DO,46,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,26,2011,17,394,control,PP,25,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,17,394,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,17,394,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,17,394,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,26,2011,17,394,control,DM,22,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,26,2011,17,394,control,PF,9,Perognathus flavus,Rodent,Silky pocket mouse,7.899749373,49
5,27,2011,4,394,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,4,394,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,27,2011,11,394,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,11,394,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,11,394,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,9,394,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,27,2011,9,394,control,DM,30,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,27,2011,9,394,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,27,2011,8,394,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,8,394,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,8,394,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,8,394,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,14,394,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,27,2011,14,394,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,NA,2011,22,NA,control,NA,NA,NA,NA,NA,NA,NA
7,3,2011,8,395,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,3,2011,14,395,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,14,395,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,14,395,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,14,395,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,14,395,control,PB,25,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,2,2011,1,395,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,1,395,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,1,395,control,DO,50,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
7,2,2011,2,395,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,2,395,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,2,395,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,12,395,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,12,395,control,DM,30,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,12,395,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,12,395,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,12,395,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,17,395,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,17,395,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,22,395,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,22,395,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,22,395,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,22,395,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,2,2011,22,395,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,22,395,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,2,2011,22,395,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,3,2011,4,395,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,4,395,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,11,395,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,11,395,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,3,2011,11,395,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,11,395,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,11,395,control,DM,52,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,3,2011,11,395,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,11,395,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,9,395,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,9,395,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,3,2011,9,395,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,8,395,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,8,395,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,3,2011,8,395,control,DO,47,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
7,3,2011,8,395,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,1,396,control,DM,31,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,1,396,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,1,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,1,396,control,DO,57,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
8,6,2011,2,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,2,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,2,396,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,12,396,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,12,396,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,12,396,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,12,396,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,12,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,12,396,control,DM,31,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,12,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,17,396,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,6,2011,17,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,DO,58,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
8,6,2011,17,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,17,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,22,396,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,6,2011,22,396,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,4,396,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,4,396,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,11,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,11,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,11,396,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,11,396,control,DM,32,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,11,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,11,396,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,9,396,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,9,396,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,9,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,9,396,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,9,396,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,8,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,8,396,control,DM,38,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,14,396,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,14,396,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,14,396,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,14,396,control,DM,34,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,7,2011,14,396,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,14,396,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,14,396,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,14,396,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,7,2011,14,396,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,1,397,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,1,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,1,397,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,2,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,12,397,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,12,397,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,12,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,12,397,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,12,397,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,12,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,17,397,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,27,2011,17,397,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,17,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,27,2011,22,397,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,25,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,4,397,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,11,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,11,397,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,9,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,9,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,9,397,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,9,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,9,397,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,9,397,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,8,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,8,397,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,8,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,8,397,control,PP,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,14,397,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,14,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
8,28,2011,14,397,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
8,28,2011,14,397,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,1,2011,1,398,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,1,398,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,1,2011,2,398,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,2,398,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,2,398,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,2,398,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,1,2011,12,398,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,1,2011,12,398,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,12,398,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
10,1,2011,12,398,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
10,1,2011,17,398,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
