year,month,period,treatment,species,abundance,ntraps,nplots,scientific_name,taxa,common_name,effort,abund_per_trapnight
2009,9,377,control,DO,5,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.10204081632653061
2009,9,377,control,DS,3,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.061224489795918366
2009,9,377,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2009,9,377,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2009,9,377,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2009,9,377,control,PB,4,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.08163265306122448
2009,9,377,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2009,9,377,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2009,9,377,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2009,9,377,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2009,9,377,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2009,9,377,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2009,9,377,control,PP,2,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
2009,9,377,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2009,9,377,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2009,9,377,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2009,9,377,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2009,9,377,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2009,9,377,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2009,10,378,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2009,10,378,control,DM,10,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.20408163265306123
2009,10,378,control,DO,3,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
2009,10,378,control,DS,2,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.04081632653061224
2009,10,378,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2009,10,378,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2009,10,378,control,OT,2,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
2009,10,378,control,PB,4,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.08163265306122448
2009,10,378,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2009,10,378,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2009,10,378,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2009,10,378,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2009,10,378,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2009,10,378,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2009,10,378,control,PP,1,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
2009,10,378,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2009,10,378,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2009,10,378,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2009,10,378,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2009,10,378,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2009,10,378,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2009,11,379,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2009,11,379,control,DM,10,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.20408163265306123
2009,11,379,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2009,11,379,control,DS,2,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.04081632653061224
2009,11,379,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2009,11,379,control,OL,2,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.04081632653061224
2009,11,379,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2009,11,379,control,PB,3,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.061224489795918366
2009,11,379,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2009,11,379,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2009,11,379,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2009,11,379,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2009,11,379,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2009,11,379,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2009,11,379,control,PP,1,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
2009,11,379,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2009,11,379,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2009,11,379,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2009,11,379,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2009,11,379,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2009,11,379,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2009,12,380,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2009,12,380,control,DM,10,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.20408163265306123
2009,12,380,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2009,12,380,control,DS,2,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.04081632653061224
2009,12,380,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2009,12,380,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2009,12,380,control,OT,1,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
2009,12,380,control,PB,2,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.04081632653061224
2009,12,380,control,PE,1,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
2009,12,380,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2009,12,380,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2009,12,380,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2009,12,380,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2009,12,380,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2009,12,380,control,PP,0,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
2009,12,380,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2009,12,380,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2009,12,380,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2009,12,380,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2009,12,380,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2009,12,380,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,1,381,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,1,381,control,DM,11,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.22448979591836735
2010,1,381,control,DO,0,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0
2010,1,381,control,DS,1,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
2010,1,381,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,1,381,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,1,381,control,OT,2,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
2010,1,381,control,PB,1,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.02040816326530612
2010,1,381,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,1,381,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,1,381,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,1,381,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,1,381,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,1,381,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,1,381,control,PP,0,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
2010,1,381,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,1,381,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,1,381,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,1,381,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,1,381,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,1,381,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,2,382,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,2,382,control,DM,13,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.2653061224489796
2010,2,382,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2010,2,382,control,DS,1,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
2010,2,382,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2010,2,382,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2010,2,382,control,OT,1,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
2010,2,382,control,PB,3,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.061224489795918366
2010,2,382,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,2,382,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,2,382,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,2,382,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,2,382,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,2,382,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,2,382,control,PP,1,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
2010,2,382,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,2,382,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,2,382,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,2,382,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,2,382,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,2,382,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,3,383,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,3,383,control,DM,12,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.24489795918367346
2010,3,383,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2010,3,383,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,3,383,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,3,383,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,3,383,control,OT,0,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
2010,3,383,control,PB,3,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.061224489795918366
2010,3,383,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,3,383,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,3,383,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,3,383,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,3,383,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,3,383,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,3,383,control,PP,2,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
2010,3,383,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,3,383,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,3,383,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,3,383,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,3,383,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,3,383,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,4,384,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,4,384,control,DM,16,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
2010,4,384,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2010,4,384,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,4,384,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,4,384,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,4,384,control,OT,1,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
2010,4,384,control,PB,1,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.02040816326530612
2010,4,384,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,4,384,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,4,384,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,4,384,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,4,384,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,4,384,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,4,384,control,PP,9,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.1836734693877551
2010,4,384,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,4,384,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,4,384,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,4,384,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,4,384,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,4,384,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,5,385,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,5,385,control,DM,21,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.42857142857142855
2010,5,385,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2010,5,385,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,5,385,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,5,385,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,5,385,control,OT,0,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
2010,5,385,control,PB,1,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.02040816326530612
2010,5,385,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,5,385,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,5,385,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,5,385,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,5,385,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,5,385,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,5,385,control,PP,12,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.24489795918367346
2010,5,385,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,5,385,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,5,385,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,5,385,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,5,385,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,5,385,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,7,386,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,7,386,control,DM,15,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.30612244897959184
2010,7,386,control,DO,1,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
2010,7,386,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,7,386,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,7,386,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,7,386,control,OT,2,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
2010,7,386,control,PB,2,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.04081632653061224
2010,7,386,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,7,386,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,7,386,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,7,386,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,7,386,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,7,386,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,7,386,control,PP,20,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.40816326530612246
2010,7,386,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,7,386,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,7,386,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,7,386,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,7,386,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,7,386,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,9,387,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,9,387,control,DM,15,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.30612244897959184
2010,9,387,control,DO,3,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
2010,9,387,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,9,387,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2010,9,387,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,9,387,control,OT,0,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
2010,9,387,control,PB,0,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
2010,9,387,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,9,387,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2010,9,387,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,9,387,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,9,387,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,9,387,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,9,387,control,PP,54,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.1020408163265305
2010,9,387,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,9,387,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,9,387,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,9,387,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,9,387,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,9,387,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2010,11,388,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2010,11,388,control,DM,18,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3673469387755102
2010,11,388,control,DO,2,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
2010,11,388,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2010,11,388,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2010,11,388,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2010,11,388,control,OT,0,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
2010,11,388,control,PB,0,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
2010,11,388,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2010,11,388,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2010,11,388,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2010,11,388,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2010,11,388,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2010,11,388,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2010,11,388,control,PP,16,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.32653061224489793
2010,11,388,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2010,11,388,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2010,11,388,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2010,11,388,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2010,11,388,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2010,11,388,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2011,1,389,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2011,1,389,control,DM,23,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.46938775510204084
2011,1,389,control,DO,6,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.12244897959183673
2011,1,389,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2011,1,389,control,NA,0,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0
2011,1,389,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2011,1,389,control,OT,3,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
2011,1,389,control,PB,0,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
2011,1,389,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2011,1,389,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2011,1,389,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2011,1,389,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2011,1,389,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2011,1,389,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2011,1,389,control,PP,1,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
2011,1,389,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2011,1,389,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2011,1,389,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2011,1,389,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2011,1,389,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2011,1,389,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2011,2,390,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
